,Probe,mean_group1,mean_group2,delta_beta,coef_group,t_stat,p_value,n_samples,df_resid,FDR
533,cg00022606,0.138200938449838,0.13727553098705542,0.0009254074627825792,0.02384282584618329,0.29746189210299173,0.767482831804035,49,45,0.9999982446632829
532,cg00022594,0.8858203022344208,0.8763642132227851,0.009456089011635638,0.12372199805794262,1.9928152139593707,0.052367247603052405,49,45,0.9999982446632829
531,cg00022558,0.14991219394112776,0.14493748664419212,0.004974707296935638,0.056932731566780644,0.42206710270110026,0.6749857535164702,49,45,0.9999982446632829
530,cg00022492,0.12539314929687023,0.12980715888040292,-0.004414009583532691,-0.048988734303589465,-0.32559221177433234,0.746242073152214,49,45,0.9999982446632829
529,cg00022308,0.0965189323078718,0.09396038407227453,0.0025585482355972716,0.04662840308699256,0.7930312626273968,0.43192111150263335,49,45,0.9999982446632829
528,cg00022262,0.5839994086275749,0.6084165784016428,-0.024417169774067826,-0.1438879293594905,-1.4312562368120678,0.15926548907804056,49,45,0.9999982446632829
559,cg00023507,0.516239215204338,0.5304222868130383,-0.014183071608700248,-0.04335010173344155,-0.09769148049799774,0.9226111190880891,49,45,0.9999982446632829
558,cg00023492,0.10607183647200105,0.11149745960020534,-0.005425623128204285,-0.07517178321449429,-0.7375495765280236,0.4646168903503508,49,45,0.9999982446632829
557,cg00023464,0.7177964006773575,0.6359908389774543,0.08180556169990316,0.5512222032924304,2.7543619045806937,0.00845524653836788,49,45,0.9999982446632829
556,cg00023415,0.8772742739428323,0.8742944028861188,0.00297987105671349,0.04730901756540086,0.3586032523738237,0.7215688897151322,49,45,0.9999982446632829
555,cg00023411,0.7991614547226757,0.8000361368855092,-0.0008746821628334844,-0.02138619005118309,-0.11068490046566724,0.9123584098933766,49,45,0.9999982446632829
554,cg00023351,0.8826043212655823,0.8818708427958147,0.0007334784697675678,-0.035290808701425605,-0.18772695803709913,0.8519346372576203,49,45,0.9999982446632829
553,cg00023321,0.786733187210745,0.7913085819156361,-0.0045753947048911,-0.04714578268451796,-0.5302280843230738,0.5985606375368901,49,45,0.9999982446632829
552,cg00023288,0.09275158663681643,0.08592128005835685,0.00683030657845958,0.12899362708849044,1.508720249334884,0.1383599360882571,49,45,0.9999982446632829
551,cg00023233,0.117515222733879,0.12201780657482501,-0.004502583840946012,-0.05060023685490443,-0.6907213740625661,0.4932883217327495,49,45,0.9999982446632829
550,cg00023185,0.06868988643769747,0.07210412023101405,-0.0034142337933165817,-0.08410457495485504,-0.5221579612405989,0.6041214150506027,49,45,0.9999982446632829
549,cg00023174,0.6464011409333666,0.6734990305756194,-0.027097889642252793,-0.18265631310026337,-1.4592049844500006,0.15145441148311628,49,45,0.9999982446632829
548,cg00023168,0.09881553603696586,0.1027966659474683,-0.003981129910502437,-0.05668007023799839,-0.651176017005076,0.518244527514531,49,45,0.9999982446632829
547,cg00023154,0.0870865786223452,0.10197752707894826,-0.014890948456603062,-0.23768168516883353,-1.992392464978428,0.052415222012129524,49,45,0.9999982446632829
546,cg00023132,0.0534382162889762,0.053812941592373126,-0.000374725303396925,-0.01126664121872547,-0.1278096954959622,0.8988690413958667,49,45,0.9999982446632829
545,cg00023024,0.7612347683485955,0.7523404898584058,0.008894278490189644,0.06479431901835728,0.514292541655577,0.6095641019130442,49,45,0.9999982446632829
544,cg00023001,0.1162230675576395,0.11996375828850553,-0.0037406907308660253,-0.039343229780350195,-0.47344525033983564,0.6381843654907001,49,45,0.9999982446632829
575,cg00024404,0.14534594747752777,0.14802942975244104,-0.0026834822749132736,-0.05745717120688365,-0.38444554351860755,0.7024590988671623,49,45,0.9999982446632829
574,cg00024396,0.122965103937551,0.12360752497726124,-0.0006424210397102392,0.0005545962855281703,0.005843456266642394,0.9953634517415287,49,45,0.9999982446632829
573,cg00024382,0.13118448597632126,0.13569448396261172,-0.004509997986290454,-0.03957773918987727,-0.2858854643976784,0.7762777873630715,49,45,0.9999982446632829
572,cg00024280,0.12429276662803498,0.13180692337934083,-0.007514156751305845,-0.08240652887832203,-0.8631781373344578,0.3926168609075173,49,45,0.9999982446632829
571,cg00024247,0.8026812184748515,0.7920635961741531,0.010617622300698404,0.0995847820604287,0.9829998637351962,0.3308633262774463,49,45,0.9999982446632829
570,cg00024198,0.8552415861945055,0.863178406926171,-0.007936820731665462,-0.09852668538354879,-1.0909627047769417,0.2810964500812537,49,45,0.9999982446632829
569,cg00024192,0.789195819335079,0.7871857030554285,0.002010116279650531,0.02358317488876041,0.2560496680802495,0.7990793849432781,49,45,0.9999982446632829
568,cg00024170,0.8820904059273332,0.8738224412990185,0.008267964628314695,0.09417120564172238,0.7867440552990589,0.43555559399507876,49,45,0.9999982446632829
567,cg00024086,0.20052871311540024,0.20796094420732103,-0.007432231091920788,-0.07471402561320084,-0.3465206583740154,0.7305666040107903,49,45,0.9999982446632829
566,cg00024046,0.8495504364219348,0.8436929906694657,0.005857445752469159,0.056906235464528304,0.7046726136014088,0.48464527853557554,49,45,0.9999982446632829
565,cg00023919,0.39158697991193603,0.4128841099204585,-0.021297130008522458,-0.215348998217408,-0.8981810787890825,0.3738697904081238,49,45,0.9999982446632829
564,cg00023808,0.8762499623466085,0.8636663002316926,0.012583662114915906,0.16036566379604195,1.202540180842131,0.23544378139422525,49,45,0.9999982446632829
563,cg00023750,0.7910214519257781,0.7985501125792257,-0.007528660653447594,-0.06170262810323621,-0.6955124350083705,0.490310586684991,49,45,0.9999982446632829
562,cg00023726,0.799534312906121,0.7919822136327958,0.00755209927332523,0.06799595165964062,0.48188483347789174,0.6322232255754532,49,45,0.9999982446632829
561,cg00023702,0.8242763683622475,0.8155398352627453,0.008736533099502175,0.08821379786356187,1.1438279028103802,0.25874331340446655,49,45,0.9999982446632829
560,cg00023673,0.8658409885993853,0.8664152102301103,-0.0005742216307249581,-0.007100601705937082,-0.08129126080393828,0.9355708114001481,49,45,0.9999982446632829
591,cg00025347,0.832361014310318,0.843138481093327,-0.01077746678300906,-0.10947122445490327,-1.197066915960882,0.23754873538309587,49,45,0.9999982446632829
590,cg00025331,0.8730392662478711,0.8836647169575759,-0.010625450709704776,-0.13319005541048673,-1.3855960615507261,0.17269970990343353,49,45,0.9999982446632829
589,cg00025211,0.34424096700531426,0.35322470325612154,-0.008983736250807284,-0.07849436239332125,-0.6931636531131988,0.49176914938026367,49,45,0.9999982446632829
588,cg00025185,0.8829210810584585,0.8834812643670836,-0.0005601833086251728,-0.018840470857352812,-0.24129396447963233,0.8104234007750969,49,45,0.9999982446632829
587,cg00025155,0.8473887468698348,0.8482878532922286,-0.0008991064223937695,-0.003935096355742218,-0.058538590414601015,0.9535788079166293,49,45,0.9999982446632829
586,cg00025044,0.11169712186167874,0.11048982646312185,0.001207295398556893,0.03927208918429897,0.285020514020141,0.7769361238921014,49,45,0.9999982446632829
585,cg00024989,0.2357975344725775,0.22684881370269794,0.00894872076987957,0.09353268630131656,0.4121273893021975,0.6822027704353494,49,45,0.9999982446632829
584,cg00024967,0.17346030504190624,0.18648994184916762,-0.01302963680726138,-0.13032496197108973,-0.6516976053105685,0.5179110257023448,49,45,0.9999982446632829
583,cg00024812,0.061181089646315426,0.06472997937095464,-0.0035488897246392093,-0.09387412416853266,-1.3004725219099091,0.20006004292179994,49,45,0.9999982446632829
582,cg00024790,0.09800985167090032,0.0976401275997964,0.00036972407110391625,0.010737783343666915,0.17010601499982325,0.8656892399204984,49,45,0.9999982446632829
581,cg00024722,0.12999914586409075,0.12925233295600483,0.0007468129080859254,0.01873391214175585,0.11473923492283394,0.9091622592585261,49,45,0.9999982446632829
580,cg00024516,0.6415013159392846,0.661874915927361,-0.02037359998807642,-0.11826539204014348,-0.9902902874952872,0.3273274188007849,49,45,0.9999982446632829
579,cg00024494,0.15703180566626376,0.1586168715389067,-0.0015850658726429268,-0.001648274731298758,-0.009840690423959584,0.9921918901024371,49,45,0.9999982446632829
578,cg00024471,0.606087273501581,0.6067885651323216,-0.0007012916307406192,-0.014798312891461008,-0.1174953220685926,0.9069904190935894,49,45,0.9999982446632829
577,cg00024443,0.732861486753458,0.7085653602804729,0.02429612647298507,0.16753920185065538,1.1871279994112718,0.24140619299307395,49,45,0.9999982446632829
576,cg00024416,0.32100051175237476,0.30692856687841474,0.014071944873960018,0.15928213642233735,0.40551003472088754,0.6870242581875055,49,45,0.9999982446632829
607,cg00025972,0.8489371009055899,0.8437907512053097,0.005146349700280273,0.04542160212477636,0.2867365500765295,0.775630165733404,49,45,0.9999982446632829
606,cg00025877,0.06582269128426305,0.06482000151879355,0.0010026897654694944,0.02414713991931366,0.30419190824150794,0.7623839469210422,49,45,0.9999982446632829
605,cg00025823,0.6431098986661349,0.7245815887530462,-0.08147169008691135,-0.5173760102900906,-2.2151673479855605,0.031852785635849194,49,45,0.9999982446632829
604,cg00025795,0.8168515600668232,0.8220925177335315,-0.00524095766670829,-0.059813716527330606,-0.6218062421530135,0.5372070302209286,49,45,0.9999982446632829
603,cg00025715,0.8521529075395615,0.8381345425943316,0.0140183649452299,0.15137191098558872,1.7142339108402598,0.09336669247280487,49,45,0.9999982446632829
602,cg00025680,0.33640431221683775,0.3149352386749309,0.021469073541906858,0.1356003361412869,0.40524247135513275,0.6872194869691949,49,45,0.9999982446632829
601,cg00025663,0.7968096809949893,0.7971871295206664,-0.0003774485256771154,-0.009327680970570146,-0.09439942722900131,0.9252109597972383,49,45,0.9999982446632829
600,cg00025647,0.12214420396379926,0.12946144675222515,-0.007317242788425896,-0.08518749795059238,-0.84178997954386,0.40435700953803294,49,45,0.9999982446632829
599,cg00025643,0.7159627178100241,0.7088053371735871,0.007157380636437005,0.056752508587529324,0.5083672133618904,0.6136791111422613,49,45,0.9999982446632829
598,cg00025626,0.8638286571460911,0.8652668768018974,-0.001438219655806261,-0.020948942904797454,-0.15707501803617244,0.8758883779633133,49,45,0.9999982446632829
597,cg00025591,0.10649527667729584,0.09510272697433374,0.011392549702962107,0.1867714421330846,1.3464367188097277,0.18490488297579974,49,45,0.9999982446632829
596,cg00025496,0.7171167386140735,0.7168213541368835,0.00029538447719001937,-0.020320080349556565,-0.13829343826008805,0.8906255132162445,49,45,0.9999982446632829
595,cg00025439,0.8696329112794877,0.8890287937468148,-0.01939588246732704,-0.34709835095192576,-1.3401035909202668,0.1869393277252195,49,45,0.9999982446632829
594,cg00025436,0.07964304540268491,0.07904300161102373,0.0006000437916611756,0.019894280298648755,0.19149961243641062,0.8489956558460122,49,45,0.9999982446632829
593,cg00025405,0.741669531556254,0.7283979671656251,0.013271564390628932,0.0974975141912826,0.7316396161675217,0.46818174104487614,49,45,0.9999982446632829
592,cg00025357,0.11957829758040338,0.10319470143749934,0.016383596142904036,0.2577966916572807,1.7355616244401764,0.08948542193384716,49,45,0.9999982446632829
623,cg00026374,0.09229287044960773,0.09080953140977653,0.001483339039831194,0.029398693776053805,0.3232703609992893,0.7479879963033128,49,45,0.9999982446632829
622,cg00026362,0.6013379399808325,0.5528417183824845,0.04849622159834799,0.2864165490706411,2.157049384225093,0.036380234996990994,49,45,0.9999982446632829
621,cg00026346,0.7585605146753168,0.7472309951608287,0.011329519514488129,0.09190243834340488,0.70162727608085,0.4865246544841824,49,45,0.9999982446632829
620,cg00026327,0.772400528702154,0.7854490217971771,-0.013048493095023095,-0.12078123885433842,-0.9555955273671675,0.3443822472242442,49,45,0.9999982446632829
619,cg00026290,0.2112614119610575,0.19338844844902456,0.017872963512032936,0.13841215756565137,0.6113298469630691,0.5440573101893067,49,45,0.9999982446632829
618,cg00026230,0.10165104185430132,0.10289820996325325,-0.0012471681089519238,-0.013048090900889568,-0.17044716480914782,0.8654225302194294,49,45,0.9999982446632829
617,cg00026222,0.09584008796077467,0.09762309299429876,-0.0017830050335240905,-0.04089780892035867,-0.5950729176092188,0.5547755288732849,49,45,0.9999982446632829
616,cg00026186,0.3727342420247692,0.3621712176950831,0.010563024329686088,-0.037953872487948494,-0.4789111330362066,0.6343208520629767,49,45,0.9999982446632829
615,cg00026141,0.7548467119667519,0.7527695995517084,0.0020771124150434916,0.0033094145976649203,0.03302667700879294,0.9737993725326521,49,45,0.9999982446632829
614,cg00026119,0.9338553034537108,0.9389989963967649,-0.005143692943054057,-0.12845126882619853,-1.2865624747760376,0.20482649023916893,49,45,0.9999982446632829
613,cg00026104,0.11829871959632576,0.11452165839937929,0.0037770611969464712,0.053340086761595865,0.6411377095940859,0.524685278464597,49,45,0.9999982446632829
612,cg00026075,0.835536078067596,0.8339559552827432,0.0015801227848527555,0.016772189199106082,0.20061242174042573,0.8419055978847618,49,45,0.9999982446632829
611,cg00026033,0.37934834164119524,0.3676610250796617,0.011687316561533545,0.0582974460780226,0.29136917539698964,0.7721078737307165,49,45,0.9999982446632829
610,cg00026030,0.1182958869573585,0.11609905585643382,0.0021968311009246816,0.036992340597110235,0.4661196866259971,0.643378331991697,49,45,0.9999982446632829
609,cg00025991,0.5059419064068202,0.4902000531136927,0.01574185329312755,0.08207457293854495,0.6131806509696592,0.5428438524949323,49,45,0.9999982446632829
608,cg00025981,0.08641993783463488,0.09428501998835946,-0.007865082153724584,-0.083947985966702,-0.393085491951237,0.6961124413012113,49,45,0.9999982446632829
639,cg00026909,0.3812811652030273,0.3743472226662967,0.006933942536730575,0.03507163730939637,0.14551573056356903,0.8849535581058157,49,45,0.9999982446632829
638,cg00026857,0.8053862507658474,0.8223022467831617,-0.016915996017314305,-0.151175590289155,-1.613569276681035,0.11361251623778956,49,45,0.9999982446632829
637,cg00026853,0.07095135470623477,0.07048254570850138,0.000468808997733397,0.01980729639188662,0.2326505536258055,0.8170876936624553,49,45,0.9999982446632829
636,cg00026803,0.7115958949653427,0.613672868639326,0.09792302632601668,0.6674917645521679,2.7899588703046505,0.007703326174169751,49,45,0.9999982446632829
635,cg00026776,0.8707269328295018,0.8628301032235026,0.007896829605999134,0.08411711330305374,1.0431334664102068,0.3024581955508088,49,45,0.9999982446632829
634,cg00026731,0.113036621257454,0.11184234302369986,0.001194278233754148,0.022844997387382385,0.25990170201262125,0.7961250776470714,49,45,0.9999982446632829
633,cg00026703,0.29265995443765747,0.2989136206080283,-0.00625366617037082,-0.01865438086488629,-0.0783909587118604,0.9378646122344256,49,45,0.9999982446632829
632,cg00026603,0.7771862083431897,0.7792161575201764,-0.002029949176986623,0.002424384637802849,0.013464640215835513,0.9893166156761416,49,45,0.9999982446632829
631,cg00026553,0.7539575289109992,0.7844768625784301,-0.03051933366743087,-0.23898030473274728,-1.907204131863444,0.06288958749688994,49,45,0.9999982446632829
630,cg00026546,0.8125261863566889,0.7940503457027256,0.01847584065396335,0.16885128023683973,1.5035350978272362,0.139687459854163,49,45,0.9999982446632829
629,cg00026474,0.263951642918635,0.25388270276403974,0.010068940154595252,0.0869519056733844,0.6351906115024583,0.528520934736442,49,45,0.9999982446632829
628,cg00026458,0.879890163736039,0.8804520225144374,-0.0005618587783984275,-0.011050596234311575,-0.105352818106528,0.9165640701258102,49,45,0.9999982446632829
627,cg00026457,0.8859180772646338,0.8944468787502484,-0.008528801485614634,-0.13214013384558,-1.108644482055482,0.2734737504398134,49,45,0.9999982446632829
626,cg00026455,0.828815510386194,0.830320435080784,-0.0015049246945899597,-0.028863530910441776,-0.26495615813223533,0.7922531595302154,49,45,0.9999982446632829
625,cg00026412,0.8651067233320621,0.8734265323582953,-0.008319809026233194,-0.1002410810529677,-1.163642951982865,0.2507017234696742,49,45,0.9999982446632829
624,cg00026375,0.09741931613373969,0.10320099951997064,-0.005781683386230946,-0.08764873227620222,-0.7276583737828783,0.4705920019313023,49,45,0.9999982446632829
655,cg00027570,0.587321750413353,0.5929133895401689,-0.005591639126815928,-0.018667664025639488,-0.07862548372002402,0.9376791102212277,49,45,0.9999982446632829
654,cg00027499,0.06778354144156575,0.0657303945353335,0.0020531469062322477,0.04741792365564382,0.6406934235051616,0.5249713163224177,49,45,0.9999982446632829
653,cg00027466,0.7840551189563398,0.7842253826134705,-0.00017026365713068703,-0.0017551459608621887,-0.018585550405931666,0.985253892945859,49,45,0.9999982446632829
652,cg00027454,0.5936477418589914,0.6770826754671491,-0.08343493360815768,-0.5325263368703719,-2.9139889842624522,0.00554086356283372,49,45,0.9999982446632829
651,cg00027400,0.245095538784433,0.2307923272304939,0.0143032115539391,0.10639820890138825,0.6989691459955549,0.4881683949909124,49,45,0.9999982446632829
650,cg00027232,0.502677856737253,0.47075114651036026,0.031926710226892696,0.18154035788175832,0.7728855134362709,0.44363098630562064,49,45,0.9999982446632829
649,cg00027162,0.26999464769426573,0.2518980917217975,0.01809655597246823,0.1255667646031129,0.5753769548604235,0.5679025135888015,49,45,0.9999982446632829
648,cg00027155,0.7415704307355607,0.7368187539789169,0.004751676756643786,0.09625628419480572,0.16810780619704327,0.8672517489590544,49,45,0.9999982446632829
647,cg00027120,0.835274786789071,0.8368106458779832,-0.0015358590889121837,-0.0062209083410930755,-0.07040849307063526,0.9441805055386465,49,45,0.9999982446632829
646,cg00027114,0.8239779459996666,0.8449692676273471,-0.02099132162768058,-0.2234774729616954,-2.7108461099657353,0.009466430867328846,49,45,0.9999982446632829
645,cg00027083,0.19363957306517848,0.20336389193373353,-0.009724318868555043,-0.19157392648831895,-0.3798217017067469,0.7058645042010292,49,45,0.9999982446632829
644,cg00027081,0.6588320362417668,0.6705310476352894,-0.011699011393522585,-0.076640234566136,-0.5844234231794452,0.5618541594219367,49,45,0.9999982446632829
643,cg00027037,0.049189713724097674,0.05147567801800575,-0.002285964293908073,-0.06325962247602811,-0.7244500149949845,0.47253949744581797,49,45,0.9999982446632829
642,cg00026974,0.1314790918832725,0.13631026391209344,-0.00483117202882094,-0.055115759658859995,-0.44703917440454394,0.656991076019033,49,45,0.9999982446632829
641,cg00026938,0.8832647901189797,0.8710235844811559,0.012241205637823827,0.16748439691070435,0.895497847722132,0.37528631799731965,49,45,0.9999982446632829
640,cg00026919,0.8465252132225197,0.8485801411575806,-0.0020549279350609018,-0.02862792137915129,-0.33400570376533273,0.7399268545595846,49,45,0.9999982446632829
671,cg00028184,0.139622908958603,0.13684475224710707,0.0027781567114959216,0.03823200302989897,0.29950485587344144,0.7659339025152646,49,45,0.9999982446632829
670,cg00028135,0.7666726963787376,0.7871896553734288,-0.020516958994691192,-0.20132678164303544,-0.7733383961227481,0.4433657010953368,49,45,0.9999982446632829
669,cg00028056,0.7344240405796959,0.7411490776789811,-0.0067250370992851805,-0.08091906232972852,-0.3098705769785305,0.758089863942594,49,45,0.9999982446632829
668,cg00028034,0.6054705830049427,0.6092772177596896,-0.0038066347547468515,-0.018580182272938277,-0.2059738345297699,0.8377403893415796,49,45,0.9999982446632829
667,cg00028022,0.39726399511009014,0.4965898314799132,-0.09932583636982306,-0.9084535208552228,-1.0247113448892877,0.31097652779194257,49,45,0.9999982446632829
666,cg00028014,0.675537210968169,0.6761643289580764,-0.0006271179899074442,-0.04092243947518479,-0.16241743382030108,0.8717042804312519,49,45,0.9999982446632829
665,cg00028013,0.49312704455073947,0.47644291814963535,0.016684126401104116,0.08142548602688951,0.49254925254669474,0.6247258433135163,49,45,0.9999982446632829
663,cg00027990,0.7785334706346405,0.7853028336682699,-0.006769363033629405,-0.06299711860365617,-0.6800618654499855,0.4999491751241739,49,45,0.9999982446632829
662,cg00027745,0.07144818506088532,0.07334666363285129,-0.0018984785719659697,-0.02728015951189988,-0.4064094791560894,0.68636813283556,49,45,0.9999982446632829
661,cg00027729,0.8802937237973587,0.886401431746006,-0.006107707948647345,-0.09231010707673513,-1.2805140791755398,0.20692547700292346,49,45,0.9999982446632829
660,cg00027674,0.1374569797433105,0.16018438211583566,-0.022727402372525157,-0.22300899840263402,-0.9176672329492621,0.3636855067717001,49,45,0.9999982446632829
659,cg00027669,0.7160056267590043,0.683257199198415,0.032748427560589266,0.2746054369694322,0.9519882314482576,0.34618854981234304,49,45,0.9999982446632829
658,cg00027650,0.6000080210226311,0.6326572671814306,-0.032649246158799494,-0.21281441951779265,-1.9031700838036587,0.06342712992667503,49,45,0.9999982446632829
657,cg00027637,0.28699704239472273,0.3116713651916226,-0.02467432279689985,-0.17367843524326207,-1.641311190174184,0.10770467434693363,49,45,0.9999982446632829
656,cg00027586,0.767799257963454,0.7996978873888516,-0.03189862942539756,-0.23812182221065528,-1.929764329175243,0.05995465149975524,49,45,0.9999982446632829
687,cg00028636,0.08854811528785943,0.0872293917894725,0.0013187234983869228,0.02857466639916626,0.42027820905569724,0.6762823786740477,49,45,0.9999982446632829
686,cg00028598,0.9404022993287076,0.9226297954693632,0.01777250385934437,0.39358163797272583,2.409304723167779,0.020136511491170662,49,45,0.9999982446632829
685,cg00028515,0.852413024693447,0.8448377221028404,0.007575302590606681,0.07766483738552962,1.067134770343652,0.29160275579707723,49,45,0.9999982446632829
684,cg00028507,0.6892563711532909,0.6638049405810813,0.025451430572209555,0.17381715973652195,1.2621813965533208,0.21338604295196983,49,45,0.9999982446632829
683,cg00028487,0.11741179414114518,0.11783156808072337,-0.0004197739395781913,-0.006238801119428607,-0.063114511773421,0.9499548391767016,49,45,0.9999982446632829
682,cg00028455,0.0764483934853363,0.07583272420310555,0.0006156692822307519,0.011234300369627918,0.13791585892725217,0.8909222032510381,49,45,0.9999982446632829
681,cg00028431,0.8273456237091128,0.8211815771596791,0.006164046549433699,0.06287974777767344,0.6791993804832998,0.5004902694126566,49,45,0.9999982446632829
680,cg00028429,0.375875069140719,0.377948989166299,-0.0020739200255799894,-0.008084217015082449,-0.032390747434626395,0.974303684240867,49,45,0.9999982446632829
679,cg00028338,0.881135502725663,0.8806050605211442,0.0005304422045188106,-0.0031674808105426693,-0.038044735690734216,0.9698202942516868,49,45,0.9999982446632829
678,cg00028336,0.8877025298647967,0.8871100627779089,0.0005924670868877602,0.012074893737218912,0.11879248240886428,0.9059684839530172,49,45,0.9999982446632829
677,cg00028318,0.7396839799556778,0.7362895031698365,0.0033944767858412606,0.030604234723687923,0.4261673018335795,0.6720176136344115,49,45,0.9999982446632829
676,cg00028308,0.21513316804009724,0.20665770882578213,0.008475459214315112,0.06861901808884666,0.4515618673786623,0.6537535394400356,49,45,0.9999982446632829
675,cg00028299,0.8088153775039718,0.8088770023657689,-6.16248617970605e-05,0.010169294119712196,0.0811474905286168,0.9356845040690981,49,45,0.9999982446632829
674,cg00028251,0.6381643580926912,0.6399710302798306,-0.0018066721871393687,-0.008118839139572707,-0.07394594034266458,0.941381131397571,49,45,0.9999982446632829
673,cg00028232,0.5776305051415482,0.5676238796326742,0.01000662550887399,0.05581339735466025,0.7142002458299189,0.4787918143197205,49,45,0.9999982446632829
672,cg00028211,0.34142359012217227,0.39006574133380484,-0.04864215121163257,-0.31568193626055097,-1.9760455309963725,0.0542996530790563,49,45,0.9999982446632829
703,cg00029246,0.4317336864452,0.4114080581137444,0.02032562833145557,0.11606033506049104,0.5663973170092157,0.5739378637994791,49,45,0.9999982446632829
702,cg00029233,0.10411400381721289,0.10131658874028862,0.00279741507692427,0.04908749811887369,0.4884929837801972,0.6275728416677026,49,45,0.9999982446632829
701,cg00029161,0.132893248560758,0.14158135234895414,-0.00868810378819615,-0.10152641296283614,-0.9232512780191032,0.3608004157198239,49,45,0.9999982446632829
700,cg00029053,0.10963192797075358,0.11334160418291907,-0.0037096762121654886,-0.05304880194999148,-0.5528986002858727,0.5830692230951627,49,45,0.9999982446632829
699,cg00029052,0.693112308222144,0.7098392768881667,-0.016726968666022746,-0.10418294927493824,-0.8163496397204858,0.41860082084391953,49,45,0.9999982446632829
698,cg00028993,0.8397564143469429,0.8535578448761192,-0.013801430529176262,-0.1531016160860912,-1.5536161223866956,0.12728155476151437,49,45,0.9999982446632829
697,cg00028935,0.157569211992172,0.1703626951460266,-0.01279348315385459,-0.13762758250472232,-1.1986381207996675,0.2369430669522816,49,45,0.9999982446632829
696,cg00028929,0.7048105133631938,0.6874352933319858,0.01737522003120795,0.1388098933809361,1.0110647371105586,0.31739120923405956,49,45,0.9999982446632829
695,cg00028918,0.120947177273434,0.13775960287594988,-0.016812425602515876,-0.20295599775184087,-1.7409753877769762,0.08852186378805493,49,45,0.9999982446632829
694,cg00028881,0.057642385546582124,0.06094472937169045,-0.003302343825108328,-0.07593865306443093,-0.9971936910869096,0.3240026750789935,49,45,0.9999982446632829
693,cg00028870,0.07721465677375805,0.07726833494606809,-5.367817231004268e-05,0.008052257258137699,0.09488604095247356,0.9248266125327327,49,45,0.9999982446632829
692,cg00028844,0.7223455584556653,0.715894871632878,0.006450686822787266,0.05648416715426846,0.4186003745070959,0.6774994085220246,49,45,0.9999982446632829
691,cg00028829,0.09018678574698574,0.0935667431451479,-0.003379957398162159,-0.04912858902013813,-0.5316795121006204,0.5975630721990814,49,45,0.9999982446632829
690,cg00028749,0.11398659026560239,0.10731819087633174,0.006668399389270649,0.10507013900340932,0.9725754307064481,0.33596346236081664,49,45,0.9999982446632829
689,cg00028678,0.3567991217705353,0.37361546157792763,-0.016816339807392333,-0.045613161104272625,-0.18264382396863701,0.8558978671564895,49,45,0.9999982446632829
688,cg00028677,0.8852023259535292,0.875127068809958,0.010075257143571159,0.1341023563219831,1.7821389404478472,0.08147472968584893,49,45,0.9999982446632829
719,cg00029928,0.7568136244397596,0.763532301786429,-0.006718677346669311,-0.04756858716598729,-0.41878217520838096,0.6773674959117291,49,45,0.9999982446632829
718,cg00029922,0.8598556971614546,0.8554258770087444,0.004429820152710207,0.039306880068822485,0.4170977409567815,0.6785900941565217,49,45,0.9999982446632829
717,cg00029831,0.14357383513104624,0.14634060151209008,-0.002766766381043839,-0.023498116354151877,-0.28150692245854736,0.7796121091548656,49,45,0.9999982446632829
716,cg00029826,0.14038508841018174,0.13953626137936317,0.0008488270308185664,0.0033062731155084164,0.024102316591911376,0.9808775594890979,49,45,0.9999982446632829
715,cg00029825,0.8682416388922592,0.861812173937769,0.0064294649544902605,0.07026955676079265,0.41343494459028196,0.6812516458299097,49,45,0.9999982446632829
714,cg00029822,0.06945360481980994,0.06748387438918882,0.001969730430621125,0.05116834433728272,0.7283358209227221,0.4701813733072676,49,45,0.9999982446632829
713,cg00029821,0.8494142938745483,0.8525927844228262,-0.0031784905482779013,-0.039690453712735566,-0.41936032075213975,0.6769480677832227,49,45,0.9999982446632829
712,cg00029678,0.8725674671498336,0.8801375612601995,-0.00757009411036591,-0.11006357825193955,-0.8696565603772479,0.38910335283348596,49,45,0.9999982446632829
711,cg00029640,0.8449682004353414,0.8421608038318469,0.002807396603494494,0.039358346049573674,0.3745629658673032,0.7097449113232512,49,45,0.9999982446632829
710,cg00029619,0.8895243927663438,0.89510988700027,-0.005585494233926291,-0.08948759870690454,-0.9153697798050299,0.364876843771084,49,45,0.9999982446632829
709,cg00029583,0.9346741473086282,0.9335640090722385,0.0011101382363897239,0.05969955783241145,0.4582325504672819,0.6489906628777777,49,45,0.9999982446632829
708,cg00029521,0.6695428604289548,0.6520402567393195,0.0175026036896353,0.1218647975143558,0.612226770655252,0.5434690787267353,49,45,0.9999982446632829
707,cg00029397,0.13920804698664474,0.13763091795938864,0.0015771290272560967,0.027345264715078362,0.222159756039753,0.8251947238547113,49,45,0.9999982446632829
706,cg00029353,0.06412522335051415,0.06753872034210766,-0.0034134969915935037,-0.07382680239910366,-0.6186618696952886,0.5392583508909033,49,45,0.9999982446632829
705,cg00029284,0.7209902300463268,0.6958683283427365,0.0251219017035903,0.16290401520364678,1.2900172424307683,0.20363477735796942,49,45,0.9999982446632829
704,cg00029282,0.8984768540312966,0.8923905266539467,0.006086327377349932,0.09954229135678604,1.1718085636418734,0.24744085220528325,49,45,0.9999982446632829
735,cg00030501,0.8543655009171037,0.8547784203054767,-0.0004129193883729565,-0.004360212949886506,-0.04604775752060675,0.9634759328114049,49,45,0.9999982446632829
